,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
9773,Chevrolet,Sonic,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,35,24,1385,15595
9774,Chevrolet,Sonic,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,37,27,1385,20345
9775,Chevrolet,Sonic,2016,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,26,1385,16755
9776,Chevrolet,Sonic,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,37,27,1385,19780
9777,Chevrolet,Sonic,2016,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,34,27,1385,20095
9778,Chevrolet,Sonic,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,33,25,1385,21495
9779,Chevrolet,Sonic,2016,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,35,26,1385,14345
9780,Chevrolet,Sonic,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,35,24,1385,17545
9781,Chevrolet,Sonic,2016,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,26,1385,14945
9782,Chevrolet,Sonic,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,24,1385,16195
9783,Chevrolet,Sonic,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,33,25,1385,21495
9784,Chevrolet,Sonic,2017,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,34,24,1385,18170
9785,Chevrolet,Sonic,2017,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,27,1385,21215
9786,Chevrolet,Sonic,2017,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,33,25,1385,17580
9787,Chevrolet,Sonic,2017,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,34,24,1385,18970
9788,Chevrolet,Sonic,2017,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,34,24,1385,16395
9789,Chevrolet,Sonic,2017,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,36,27,1385,20415
9790,Chevrolet,Sonic,2017,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,39,28,1385,19720
9791,Chevrolet,Sonic,2017,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,39,28,1385,17530
9792,Chevrolet,Sonic,2017,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,39,28,1385,19720
9793,Chevrolet,Sonic,2017,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,33,25,1385,15145
9794,GMC,Sonoma,2002,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Compact,Regular Cab Pickup,20,15,549,16538
9795,GMC,Sonoma,2002,flex-fuel (unleaded/E85),120.0,4.0,MANUAL,rear wheel drive,2.0,Flex Fuel,Compact,Regular Cab Pickup,25,19,549,13975
9796,GMC,Sonoma,2002,regular unleaded,190.0,6.0,AUTOMATIC,four wheel drive,3.0,,Compact,Extended Cab Pickup,18,14,549,20793
9797,GMC,Sonoma,2002,flex-fuel (unleaded/E85),120.0,4.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Compact,Extended Cab Pickup,23,17,549,17093
9798,GMC,Sonoma,2002,flex-fuel (unleaded/E85),120.0,4.0,MANUAL,rear wheel drive,3.0,Flex Fuel,Compact,Extended Cab Pickup,25,19,549,15957
9799,GMC,Sonoma,2002,regular unleaded,190.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,18,14,549,24492
9800,GMC,Sonoma,2002,flex-fuel (unleaded/E85),120.0,4.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Compact,Regular Cab Pickup,23,17,549,15093
9801,GMC,Sonoma,2002,flex-fuel (unleaded/E85),120.0,4.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Compact,Regular Cab Pickup,23,17,549,15420
9802,GMC,Sonoma,2002,regular unleaded,190.0,6.0,MANUAL,four wheel drive,3.0,,Compact,Extended Cab Pickup,16,12,549,19675
9803,GMC,Sonoma,2003,flex-fuel (unleaded/E85),120.0,4.0,MANUAL,rear wheel drive,2.0,Flex Fuel,Compact,Regular Cab Pickup,25,19,549,14770
9804,GMC,Sonoma,2003,flex-fuel (unleaded/E85),120.0,4.0,MANUAL,rear wheel drive,3.0,Flex Fuel,Compact,Extended Cab Pickup,25,19,549,16570
9805,GMC,Sonoma,2003,regular unleaded,190.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,18,14,549,24670
9806,GMC,Sonoma,2003,regular unleaded,190.0,6.0,MANUAL,four wheel drive,3.0,,Compact,Extended Cab Pickup,17,12,549,21970
9807,GMC,Sonoma,2003,flex-fuel (unleaded/E85),120.0,4.0,MANUAL,rear wheel drive,2.0,Flex Fuel,Compact,Regular Cab Pickup,25,19,549,16270
9808,GMC,Sonoma,2003,flex-fuel (unleaded/E85),120.0,4.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Compact,Regular Cab Pickup,23,17,549,16220
9809,GMC,Sonoma,2003,regular unleaded,190.0,6.0,MANUAL,four wheel drive,3.0,,Compact,Extended Cab Pickup,17,12,549,20320
9810,GMC,Sonoma,2003,flex-fuel (unleaded/E85),120.0,4.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Compact,Regular Cab Pickup,23,17,549,17670
9811,GMC,Sonoma,2003,flex-fuel (unleaded/E85),120.0,4.0,MANUAL,rear wheel drive,3.0,Flex Fuel,Compact,Extended Cab Pickup,25,19,549,18270
9850,Kia,Soul EV,2015,electric,,0.0,DIRECT_DRIVE,front wheel drive,4.0,,Compact,Wagon,92,120,1720,35700
9851,Kia,Soul EV,2015,electric,,0.0,DIRECT_DRIVE,front wheel drive,4.0,,Compact,Wagon,92,120,1720,33700
9852,Kia,Soul EV,2016,electric,,0.0,DIRECT_DRIVE,front wheel drive,4.0,,Compact,Wagon,92,120,1720,33950
9853,Kia,Soul EV,2016,electric,,0.0,DIRECT_DRIVE,front wheel drive,4.0,,Compact,Wagon,92,120,1720,31950
9854,Kia,Soul EV,2016,electric,,0.0,DIRECT_DRIVE,front wheel drive,4.0,,Compact,Wagon,92,120,1720,35950
9855,Kia,Soul,2014,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,30,24,1720,16900
9856,Kia,Soul,2014,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,31,23,1720,20500
9857,Kia,Soul,2014,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,31,23,1720,18400
9858,Kia,Soul,2014,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Wagon,30,24,1720,14900
9859,Kia,Soul,2015,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Wagon,30,24,1720,15190
9860,Kia,Soul,2015,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,30,24,1720,17190
9861,Kia,Soul,2015,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,31,23,1720,20790
9862,Kia,Soul,2015,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,31,23,1720,18690
9863,Kia,Soul,2016,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,30,24,1720,17400
9864,Kia,Soul,2016,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Wagon,30,24,1720,15900
9865,Kia,Soul,2016,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,31,24,1720,21300
9866,Kia,Soul,2016,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,31,24,1720,19400
9867,Chevrolet,Spark EV,2014,electric,140.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,109,128,1385,26685
9868,Chevrolet,Spark EV,2014,electric,140.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,109,128,1385,27010
9869,Chevrolet,Spark EV,2015,electric,140.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,109,128,1385,25170
9870,Chevrolet,Spark EV,2015,electric,140.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,109,128,1385,25560
9871,Chevrolet,Spark EV,2016,electric,140.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,109,128,1385,25510
9872,Chevrolet,Spark EV,2016,electric,140.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,109,128,1385,25120
9873,Chevrolet,Spark,2015,regular unleaded,84.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,39,31,1385,14040
9874,Chevrolet,Spark,2015,regular unleaded,84.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,39,30,1385,15095
9875,Chevrolet,Spark,2015,regular unleaded,84.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,39,31,1385,15440
9876,Chevrolet,Spark,2015,regular unleaded,84.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,39,31,1385,12270
9877,Chevrolet,Spark,2015,regular unleaded,84.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,39,30,1385,13580
9878,Chevrolet,Spark,2015,regular unleaded,84.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,39,30,1385,16535
9879,Chevrolet,Spark,2016,regular unleaded,98.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,41,30,1385,14685
9880,Chevrolet,Spark,2016,regular unleaded,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,41,31,1385,17285
9881,Chevrolet,Spark,2016,regular unleaded,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,41,31,1385,15785
9882,Chevrolet,Spark,2016,regular unleaded,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,41,31,1385,13760
9883,Chevrolet,Spark,2016,regular unleaded,98.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,41,30,1385,12660
9884,Chevrolet,Spark,2016,regular unleaded,98.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,41,30,1385,16185
9885,Chevrolet,Spark,2017,regular unleaded,98.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,38,29,1385,16325
9886,Chevrolet,Spark,2017,regular unleaded,98.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,38,29,1385,13000
9887,Chevrolet,Spark,2017,regular unleaded,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,38,30,1385,14100
9888,Chevrolet,Spark,2017,regular unleaded,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,38,30,1385,15925
9889,Chevrolet,Spark,2017,regular unleaded,98.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,38,29,1385,14825
9890,Chevrolet,Spark,2017,regular unleaded,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,38,30,1385,17425
9891,Kia,Spectra,2007,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,30,23,1720,12895
9892,Kia,Spectra,2007,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,30,23,1720,15995
9893,Kia,Spectra,2007,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,32,23,1720,15895
9894,Kia,Spectra,2007,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Wagon,30,23,1720,15995
9895,Kia,Spectra,2007,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,30,23,1720,14895
9896,Kia,Spectra,2007,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,32,23,1720,16995
9897,Kia,Spectra,2007,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,32,23,1720,16995
9898,Kia,Spectra,2008,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,32,24,1720,15895
9899,Kia,Spectra,2008,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,32,24,1720,16995
9900,Kia,Spectra,2008,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Wagon,30,23,1720,15995
9901,Kia,Spectra,2008,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,30,23,1720,14895
9902,Kia,Spectra,2008,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,30,23,1720,15995
9903,Kia,Spectra,2008,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,32,24,1720,16995
9904,Kia,Spectra,2008,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,32,24,1720,13895
9905,Kia,Spectra,2008,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,30,23,1720,12895
9906,Kia,Spectra,2009,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,30,23,1720,13550
9907,Kia,Spectra,2009,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,30,23,1720,15550
9908,Kia,Spectra,2009,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,32,24,1720,17450
9909,Kia,Spectra,2009,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Wagon,30,23,1720,16695
9910,Kia,Spectra,2009,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,32,24,1720,16550
9911,Kia,Spectra,2009,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,30,23,1720,16450
9912,Kia,Spectra,2009,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,32,24,1720,17695
9913,Kia,Spectra,2009,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,32,24,1720,14550
9914,Dodge,Spirit,1993,regular unleaded,101.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,29,22,1851,2000
9915,Dodge,Spirit,1993,regular unleaded,101.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,26,21,1851,2000
9916,Dodge,Spirit,1994,regular unleaded,100.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,25,19,1851,2000
9917,Dodge,Spirit,1995,regular unleaded,100.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,26,19,1851,2000
9918,Kia,Sportage,2015,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,28,21,1720,21900
9919,Kia,Sportage,2015,regular unleaded,260.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,1720,28100
9920,Kia,Sportage,2015,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,28,21,1720,25300
9921,Kia,Sportage,2015,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,19,1720,26800
9922,Kia,Sportage,2015,regular unleaded,260.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,24,19,1720,29600
9923,Kia,Sportage,2015,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,19,1720,23400
9924,Kia,Sportage,2016,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,19,1720,23650
9925,Kia,Sportage,2016,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,28,21,1720,22150
9926,Kia,Sportage,2016,regular unleaded,260.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,25,19,1720,31490
9927,Kia,Sportage,2016,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,28,21,1720,25350
9928,Kia,Sportage,2016,regular unleaded,260.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,1720,29990
9929,Kia,Sportage,2016,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,19,1720,26850
9930,Kia,Sportage,2017,regular unleaded,181.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,25,21,1720,27000
9931,Kia,Sportage,2017,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,26,21,1720,32500
9932,Kia,Sportage,2017,regular unleaded,181.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,29,22,1720,22990
9933,Kia,Sportage,2017,regular unleaded,237.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,23,20,1720,34000
9934,Kia,Sportage,2017,regular unleaded,181.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,29,22,1720,25500
9935,Kia,Sportage,2017,regular unleaded,181.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,25,21,1720,24490
9944,Maserati,Spyder,2003,premium unleaded (required),390.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Compact,Convertible,15,10,238,85542
9945,Maserati,Spyder,2003,premium unleaded (required),390.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Compact,Convertible,16,10,238,89622
9946,Maserati,Spyder,2004,premium unleaded (required),390.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Compact,Convertible,16,10,238,89622
9947,Maserati,Spyder,2004,premium unleaded (required),390.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Compact,Convertible,15,10,238,85542
9948,Maserati,Spyder,2005,premium unleaded (required),385.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Compact,Convertible,15,10,238,87252
9949,Maserati,Spyder,2005,premium unleaded (required),385.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Compact,Convertible,16,11,238,91415
9956,Dodge,SRT Viper,2013,premium unleaded (required),640.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,12,1851,97395
9957,Dodge,SRT Viper,2013,premium unleaded (required),640.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,12,1851,120395
9958,Dodge,SRT Viper,2014,premium unleaded (required),640.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,12,1851,107385
9959,Dodge,SRT Viper,2014,premium unleaded (required),640.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,12,1851,84885
9984,Chevrolet,SSR,2004,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,2.0,Performance,Compact,Regular Cab Pickup,18,14,1385,41620
9985,Chevrolet,SSR,2005,regular unleaded,395.0,8.0,AUTOMATIC,rear wheel drive,2.0,Performance,Compact,Regular Cab Pickup,18,14,1385,42555
9986,Chevrolet,SSR,2006,regular unleaded,395.0,8.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Regular Cab Pickup,18,14,1385,39240
9987,Nissan,Stanza,1990,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,26,19,2009,2000
9988,Nissan,Stanza,1990,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,26,19,2009,2000
9989,Nissan,Stanza,1991,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,26,19,2009,2000
9990,Nissan,Stanza,1991,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,26,19,2009,2000
9991,Nissan,Stanza,1992,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,25,18,2009,2000
9992,Nissan,Stanza,1992,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,26,19,2009,2000
9993,Nissan,Stanza,1992,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,26,19,2009,2000
9994,Dodge,Stealth,1994,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2.0,"Factory Tuner,Performance",Compact,Coupe,22,16,1851,2823
9995,Dodge,Stealth,1994,regular unleaded,222.0,6.0,MANUAL,front wheel drive,2.0,Performance,Compact,Coupe,23,17,1851,2350
9996,Dodge,Stealth,1994,regular unleaded,222.0,6.0,MANUAL,front wheel drive,2.0,Performance,Compact,Coupe,23,17,1851,2203
9997,Dodge,Stealth,1994,regular unleaded,164.0,6.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,22,17,1851,2000
9998,Dodge,Stealth,1995,regular unleaded,222.0,6.0,MANUAL,front wheel drive,2.0,Performance,Compact,Coupe,23,17,1851,2575
9999,Dodge,Stealth,1995,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2.0,"Factory Tuner,Performance",Compact,Coupe,22,16,1851,3219
10000,Dodge,Stealth,1995,regular unleaded,164.0,6.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,22,17,1851,2000
10001,Dodge,Stealth,1996,regular unleaded,222.0,6.0,MANUAL,front wheel drive,2.0,Performance,Compact,Coupe,23,17,1851,3044
10002,Dodge,Stealth,1996,regular unleaded,164.0,6.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,22,17,1851,2231
10003,Dodge,Stealth,1996,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2.0,"Factory Tuner,Performance",Compact,Coupe,22,16,1851,3732
10058,Pontiac,Sunbird,1992,regular unleaded,111.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,32,22,210,2000
10059,Pontiac,Sunbird,1992,regular unleaded,140.0,6.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,26,17,210,2000
10060,Pontiac,Sunbird,1992,regular unleaded,111.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Convertible,32,22,210,2000
10061,Pontiac,Sunbird,1992,regular unleaded,111.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,32,22,210,2000
10062,Pontiac,Sunbird,1992,regular unleaded,111.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,32,22,210,2000
10063,Pontiac,Sunbird,1992,regular unleaded,111.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,32,22,210,2000
10064,Pontiac,Sunbird,1993,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,32,22,210,2000
10065,Pontiac,Sunbird,1993,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,32,22,210,2000
10066,Pontiac,Sunbird,1993,regular unleaded,110.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,32,22,210,2000
10067,Pontiac,Sunbird,1993,regular unleaded,110.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,32,22,210,2000
10068,Pontiac,Sunbird,1993,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Convertible,32,22,210,2000
10069,Pontiac,Sunbird,1993,regular unleaded,140.0,6.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,26,17,210,2000
10070,Pontiac,Sunbird,1994,regular unleaded,110.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,32,22,210,2000
10071,Pontiac,Sunbird,1994,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Convertible,32,22,210,2000
10072,Pontiac,Sunbird,1994,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,32,22,210,2000
10073,Pontiac,Sunbird,1994,regular unleaded,140.0,6.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,26,17,210,2000
10074,Plymouth,Sundance,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,20,535,2000
10075,Plymouth,Sundance,1992,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,23,535,2000
10076,Plymouth,Sundance,1992,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,23,535,2000
10077,Plymouth,Sundance,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,535,2000
10078,Plymouth,Sundance,1992,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,23,535,2000
10079,Plymouth,Sundance,1992,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,23,535,2000
10080,Plymouth,Sundance,1993,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,22,535,2000
10081,Plymouth,Sundance,1993,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,23,535,2000
10082,Plymouth,Sundance,1993,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,22,535,2000
10083,Plymouth,Sundance,1993,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,23,535,2000
10084,Plymouth,Sundance,1994,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,27,21,535,2000
10085,Plymouth,Sundance,1994,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,27,21,535,2000
10086,Plymouth,Sundance,1994,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,30,23,535,2000
